Treatment,HOBO,"Date Time, GMT-04:00",TempF,Intensity
CCslash,p4,2016-04-12 09:29:59.999997,56.923,512
CCslash,p4,2016-04-12 09:45:00,56.75,800
CCslash,p4,2016-04-12 10:00:00.000003,56.75,432
CCslash,p4,2016-04-12 10:14:59.999997,56.577,608
CCslash,p4,2016-04-12 10:30:00,56.923,512
CCslash,p4,2016-04-12 10:45:00.000003,57.268,768
CCslash,p4,2016-04-12 10:59:59.999997,57.958,1216
CCslash,p4,2016-04-12 11:15:00,59.164,1344
CCslash,p4,2016-04-12 11:30:00.000003,60.195,1536
CCslash,p4,2016-04-12 11:44:59.999997,60.539,1344
CCslash,p4,2016-04-12 12:00:00,59.68,864
CCslash,p4,2016-04-12 12:15:00.000003,59.164,416
CCslash,p4,2016-04-12 12:29:59.999997,59.164,2432
CCslash,p4,2016-04-12 12:45:00,60.368,896
CCslash,p4,2016-04-12 13:00:00.000003,61.912,5120
CCslash,p4,2016-04-12 13:14:59.999997,58.993,1280
CCslash,p4,2016-04-12 13:30:00,56.75,1344
CCslash,p4,2016-04-12 13:45:00.000003,55.189,1792
CCslash,p4,2016-04-12 13:59:59.999997,54.322,1536
CCslash,p4,2016-04-12 14:15:00,56.75,2816
CCslash,p4,2016-04-12 14:30:00.000003,58.303,3328
CCslash,p4,2016-04-12 14:44:59.999997,55.711,1280
CCslash,p4,2016-04-12 15:00:00,53.798,1728
CCslash,p4,2016-04-12 15:15:00.000003,56.057,2432
CCslash,p4,2016-04-12 15:29:59.999997,58.476,3328
CCslash,p4,2016-04-12 15:45:00,61.912,5376
CCslash,p4,2016-04-12 16:00:00.000003,63.282,3840
CCslash,p4,2016-04-12 16:14:59.999997,69.449,5888
CCslash,p4,2016-04-12 16:30:00,69.449,4352
CCslash,p4,2016-04-12 16:45:00.000003,63.797,2432
CCslash,p4,2016-04-12 16:59:59.999997,62.598,2944
CCslash,p4,2016-04-12 17:15:00,63.797,3200
CCslash,p4,2016-04-12 17:30:00.000003,64.996,1536
CCslash,p4,2016-04-12 17:44:59.999997,66.193,7168
CCslash,p4,2016-04-12 18:00:00,65.851,5632
CCslash,p4,2016-04-12 18:15:00.000003,57.785,1152
CCslash,p4,2016-04-12 18:29:59.999997,56.577,1280
CCslash,p4,2016-04-12 18:45:00,53.449,480
CCslash,p4,2016-04-12 19:00:00.000003,50.113,304
CCslash,p4,2016-04-12 19:14:59.999997,47.266,232
CCslash,p4,2016-04-12 19:30:00,44.56,152
CCslash,p4,2016-04-12 19:45:00.000003,42.548,29
CCslash,p4,2016-04-12 19:59:59.999997,40.509,0
CCslash,p4,2016-04-12 20:15:00,39.196,0
CCslash,p4,2016-04-12 20:30:00.000003,38.061,0
CCslash,p4,2016-04-12 20:44:59.999997,37.107,0
CCslash,p4,2016-04-12 21:00:00,36.531,0
CCslash,p4,2016-04-12 21:15:00.000003,36.338,0
CCslash,p4,2016-04-12 21:29:59.999997,35.564,0
CCslash,p4,2016-04-12 21:45:00,34.981,0
CCslash,p4,2016-04-12 22:00:00.000003,34.394,0
CCslash,p4,2016-04-12 22:14:59.999997,34.002,0
CCslash,p4,2016-04-12 22:30:00,33.607,0
CCslash,p4,2016-04-12 22:45:00.000003,33.013,0
CCslash,p4,2016-04-12 22:59:59.999997,33.013,0
CCslash,p4,2016-04-12 23:15:00,33.607,0
CCslash,p4,2016-04-12 23:30:00.000003,33.607,0
CCslash,p4,2016-04-12 23:44:59.999997,34.002,0
CCslash,p4,2016-04-13 00:00:00,33.411,0
CCslash,p4,2016-04-13 00:15:00.000003,33.013,0
CCslash,p4,2016-04-13 00:29:59.999997,32.617,0
CCslash,p4,2016-04-13 00:45:00,32.218,0
CCslash,p4,2016-04-13 01:00:00.000003,31.816,0
CCslash,p4,2016-04-13 01:14:59.999997,31.617,0
CCslash,p4,2016-04-13 01:30:00,31.213,0
CCslash,p4,2016-04-13 01:45:00.000003,31.213,0
CCslash,p4,2016-04-13 01:59:59.999997,30.808,0
CCslash,p4,2016-04-13 02:15:00,30.607,0
CCslash,p4,2016-04-13 02:30:00.000003,30.403,0
CCslash,p4,2016-04-13 02:44:59.999997,29.995,0
CCslash,p4,2016-04-13 03:00:00,29.79,0
CCslash,p4,2016-04-13 03:15:00.000003,29.995,0
CCslash,p4,2016-04-13 03:29:59.999997,29.79,0
CCslash,p4,2016-04-13 03:45:00,29.79,0
CCslash,p4,2016-04-13 04:00:00.000003,29.586,0
CCslash,p4,2016-04-13 04:14:59.999997,29.379,0
CCslash,p4,2016-04-13 04:30:00,29.586,0
CCslash,p4,2016-04-13 04:45:00.000003,29.174,0
CCslash,p4,2016-04-13 04:59:59.999997,29.174,0
CCslash,p4,2016-04-13 05:15:00,29.586,0
CCslash,p4,2016-04-13 05:30:00.000003,29.379,0
CCslash,p4,2016-04-13 05:44:59.999997,29.379,0
CCslash,p4,2016-04-13 06:00:00,28.969,0
CCslash,p4,2016-04-13 06:15:00.000003,29.379,15
CCslash,p4,2016-04-13 06:29:59.999997,29.586,84
CCslash,p4,2016-04-13 06:45:00,30.403,160
CCslash,p4,2016-04-13 07:00:00.000003,30.808,224
CCslash,p4,2016-04-13 07:14:59.999997,31.012,304
CCslash,p4,2016-04-13 07:30:00,32.018,352
CCslash,p4,2016-04-13 07:45:00.000003,33.013,464
CCslash,p4,2016-04-13 07:59:59.999997,34.002,512
CCslash,p4,2016-04-13 08:15:00,37.297,672
CCslash,p4,2016-04-13 08:30:00.000003,43.466,3200
CCslash,p4,2016-04-13 08:44:59.999997,41.625,576
CCslash,p4,2016-04-13 09:00:00,47.266,6912
CCslash,p4,2016-04-13 09:15:00.000003,57.958,7936
CCslash,p4,2016-04-13 09:29:59.999997,62.769,8704
CCslash,p4,2016-04-13 09:45:00,66.366,2432
CCslash,p4,2016-04-13 10:00:00.000003,70.308,1664
CCslash,p4,2016-04-13 10:14:59.999997,73.234,7936
CCslash,p4,2016-04-13 10:30:00,72.372,13312
CCslash,p4,2016-04-13 10:45:00.000003,70.48,13312
CCslash,p4,2016-04-13 10:59:59.999997,78.624,15360
CCslash,p4,2016-04-13 11:15:00,85.915,16384
CCslash,p4,2016-04-13 11:30:00.000003,92.55,17408
CCslash,p4,2016-04-13 11:44:59.999997,95.976,18432
CCslash,p4,2016-04-13 12:00:00,99.291,19456
CCslash,p4,2016-04-13 12:15:00.000003,96.555,10240
CCslash,p4,2016-04-13 12:29:59.999997,100.083,20480
CCslash,p4,2016-04-13 12:45:00,103.104,19456
CCslash,p4,2016-04-13 13:00:00.000003,76.006,1152
CCslash,p4,2016-04-13 13:14:59.999997,66.708,1024
CCslash,p4,2016-04-13 13:30:00,74.619,13312
CCslash,p4,2016-04-13 13:45:00.000003,83.579,7424
CCslash,p4,2016-04-13 13:59:59.999997,101.282,20480
CCslash,p4,2016-04-13 14:15:00,107.47,19456
CCslash,p4,2016-04-13 14:30:00.000003,106.835,19456
CCslash,p4,2016-04-13 14:44:59.999997,102.493,18432
CCslash,p4,2016-04-13 15:00:00,103.512,18432
CCslash,p4,2016-04-13 15:15:00.000003,99.687,17408
CCslash,p4,2016-04-13 15:29:59.999997,95.4,11264
CCslash,p4,2016-04-13 15:45:00,96.748,16384
CCslash,p4,2016-04-13 16:00:00.000003,95.59,15360
CCslash,p4,2016-04-13 16:14:59.999997,92.55,14336
CCslash,p4,2016-04-13 16:30:00,87.915,12288
CCslash,p4,2016-04-13 16:45:00.000003,84.295,12288
CCslash,p4,2016-04-13 16:59:59.999997,76.876,9728
CCslash,p4,2016-04-13 17:15:00,74.271,6144
CCslash,p4,2016-04-13 17:30:00.000003,73.58,7680
CCslash,p4,2016-04-13 17:44:59.999997,69.449,7168
CCslash,p4,2016-04-13 18:00:00,64.139,5376
CCslash,p4,2016-04-13 18:15:00.000003,54.495,800
CCslash,p4,2016-04-13 18:29:59.999997,53.274,2432
CCslash,p4,2016-04-13 18:45:00,49.05,480
CCslash,p4,2016-04-13 19:00:00.000003,45.104,288
CCslash,p4,2016-04-13 19:14:59.999997,41.81,192
CCslash,p4,2016-04-13 19:30:00,39.007,64
CCslash,p4,2016-04-13 19:45:00.000003,36.338,10
CCslash,p4,2016-04-13 19:59:59.999997,34.198,0
CCslash,p4,2016-04-13 20:15:00,33.013,0
CCslash,p4,2016-04-13 20:30:00.000003,32.018,0
CCslash,p4,2016-04-13 20:44:59.999997,31.213,0
CCslash,p4,2016-04-13 21:00:00,30.808,0
CCslash,p4,2016-04-13 21:15:00.000003,30.198,0
CCslash,p4,2016-04-13 21:29:59.999997,29.79,0
CCslash,p4,2016-04-13 21:45:00,29.379,0
CCslash,p4,2016-04-13 22:00:00.000003,28.969,0
CCslash,p4,2016-04-13 22:14:59.999997,28.969,0
CCslash,p4,2016-04-13 22:30:00,29.379,0
CCslash,p4,2016-04-13 22:45:00.000003,29.379,0
CCslash,p4,2016-04-13 22:59:59.999997,29.79,0
CCslash,p4,2016-04-13 23:15:00,30.403,0
CCslash,p4,2016-04-13 23:30:00.000003,31.012,0
CCslash,p4,2016-04-13 23:44:59.999997,31.012,0
CCslash,p4,2016-04-14 00:00:00,30.808,0
CCslash,p4,2016-04-14 00:15:00.000003,30.808,0
CCslash,p4,2016-04-14 00:29:59.999997,29.79,0
CCslash,p4,2016-04-14 00:45:00,28.346,0
CCslash,p4,2016-04-14 01:00:00.000003,27.93,0
CCslash,p4,2016-04-14 01:14:59.999997,27.511,0
CCslash,p4,2016-04-14 01:30:00,27.091,0
CCslash,p4,2016-04-14 01:45:00.000003,27.091,0
CCslash,p4,2016-04-14 01:59:59.999997,26.881,0
CCslash,p4,2016-04-14 02:15:00,26.881,0
CCslash,p4,2016-04-14 02:30:00.000003,26.668,0
CCslash,p4,2016-04-14 02:44:59.999997,26.458,0
CCslash,p4,2016-04-14 03:00:00,26.458,0
CCslash,p4,2016-04-14 03:15:00.000003,26.031,0
CCslash,p4,2016-04-14 03:29:59.999997,25.819,0
CCslash,p4,2016-04-14 03:45:00,25.819,0
CCslash,p4,2016-04-14 04:00:00.000003,25.819,0
CCslash,p4,2016-04-14 04:14:59.999997,26.031,0
CCslash,p4,2016-04-14 04:30:00,26.031,0
CCslash,p4,2016-04-14 04:45:00.000003,25.819,0
CCslash,p4,2016-04-14 04:59:59.999997,25.819,0
CCslash,p4,2016-04-14 05:15:00,25.605,0
CCslash,p4,2016-04-14 05:30:00.000003,25.39,0
CCslash,p4,2016-04-14 05:44:59.999997,26.881,0
CCslash,p4,2016-04-14 06:00:00,25.819,0
CCslash,p4,2016-04-14 06:15:00.000003,25.605,16
CCslash,p4,2016-04-14 06:29:59.999997,25.819,91
CCslash,p4,2016-04-14 06:45:00,26.668,184
CCslash,p4,2016-04-14 07:00:00.000003,27.302,248
CCslash,p4,2016-04-14 07:14:59.999997,28.555,368
CCslash,p4,2016-04-14 07:30:00,29.79,400
CCslash,p4,2016-04-14 07:45:00.000003,31.816,480
CCslash,p4,2016-04-14 07:59:59.999997,34.198,512
CCslash,p4,2016-04-14 08:15:00,39.007,608
CCslash,p4,2016-04-14 08:30:00.000003,44.013,1920
CCslash,p4,2016-04-14 08:44:59.999997,43.466,608
CCslash,p4,2016-04-14 09:00:00,52.05,6656
CCslash,p4,2016-04-14 09:15:00.000003,63.626,7936
CCslash,p4,2016-04-14 09:29:59.999997,68.934,8704
CCslash,p4,2016-04-14 09:45:00,73.753,1920
CCslash,p4,2016-04-14 10:00:00.000003,77.225,1728
CCslash,p4,2016-04-14 10:14:59.999997,81.975,11264
CCslash,p4,2016-04-14 10:30:00,83.043,13312
CCslash,p4,2016-04-14 10:45:00.000003,80.382,14336
CCslash,p4,2016-04-14 10:59:59.999997,87.004,15360
CCslash,p4,2016-04-14 11:15:00,95.207,16384
CCslash,p4,2016-04-14 11:30:00.000003,101.082,17408
CCslash,p4,2016-04-14 11:44:59.999997,105.786,18432
CCslash,p4,2016-04-14 12:00:00,107.046,18432
CCslash,p4,2016-04-14 12:15:00.000003,104.54,5632
CCslash,p4,2016-04-14 12:29:59.999997,108.964,19456
CCslash,p4,2016-04-14 12:45:00,109.18,19456
CCslash,p4,2016-04-14 13:00:00.000003,84.834,1152
CCslash,p4,2016-04-14 13:14:59.999997,76.703,3840
CCslash,p4,2016-04-14 13:30:00,84.115,19456
CCslash,p4,2016-04-14 13:45:00.000003,95.016,16384
CCslash,p4,2016-04-14 13:59:59.999997,109.396,19456
CCslash,p4,2016-04-14 14:15:00,113.137,19456
CCslash,p4,2016-04-14 14:30:00.000003,113.362,19456
CCslash,p4,2016-04-14 14:44:59.999997,109.396,18432
CCslash,p4,2016-04-14 15:00:00,108.75,18432
CCslash,p4,2016-04-14 15:15:00.000003,103.923,17408
CCslash,p4,2016-04-14 15:29:59.999997,98.897,11264
CCslash,p4,2016-04-14 15:45:00,101.282,16384
CCslash,p4,2016-04-14 16:00:00.000003,99.885,15360
CCslash,p4,2016-04-14 16:14:59.999997,95.976,14336
CCslash,p4,2016-04-14 16:30:00,92.737,7936
CCslash,p4,2016-04-14 16:45:00.000003,87.552,12288
CCslash,p4,2016-04-14 16:59:59.999997,81.797,10752
CCslash,p4,2016-04-14 17:15:00,76.006,3840
CCslash,p4,2016-04-14 17:30:00.000003,74.964,3840
CCslash,p4,2016-04-14 17:44:59.999997,73.234,7168
CCslash,p4,2016-04-14 18:00:00,66.366,4608
CCslash,p4,2016-04-14 18:15:00.000003,56.923,704
CCslash,p4,2016-04-14 18:29:59.999997,56.23,1856
CCslash,p4,2016-04-14 18:45:00,52.05,496
CCslash,p4,2016-04-14 19:00:00.000003,47.266,288
CCslash,p4,2016-04-14 19:14:59.999997,43.466,200
CCslash,p4,2016-04-14 19:30:00,40.321,96
CCslash,p4,2016-04-14 19:45:00.000003,37.679,20
CCslash,p4,2016-04-14 19:59:59.999997,35.758,0
CCslash,p4,2016-04-14 20:15:00,34.394,0
CCslash,p4,2016-04-14 20:30:00.000003,33.411,0
CCslash,p4,2016-04-14 20:44:59.999997,32.815,0
CCslash,p4,2016-04-14 21:00:00,32.218,0
CCslash,p4,2016-04-14 21:15:00.000003,31.816,0
CCslash,p4,2016-04-14 21:29:59.999997,31.213,0
CCslash,p4,2016-04-14 21:45:00,30.808,0
CCslash,p4,2016-04-14 22:00:00.000003,30.403,0
CCslash,p4,2016-04-14 22:14:59.999997,30.198,0
CCslash,p4,2016-04-14 22:30:00,29.79,0
CCslash,p4,2016-04-14 22:45:00.000003,29.379,0
CCslash,p4,2016-04-14 22:59:59.999997,29.174,0
CCslash,p4,2016-04-14 23:15:00,28.969,0
CCslash,p4,2016-04-14 23:30:00.000003,28.762,0
CCslash,p4,2016-04-14 23:44:59.999997,28.346,0
CCslash,p4,2016-04-15 00:00:00,28.139,0
CCslash,p4,2016-04-15 00:15:00.000003,28.139,0
CCslash,p4,2016-04-15 00:29:59.999997,27.93,0
CCslash,p4,2016-04-15 00:45:00,27.721,0
CCslash,p4,2016-04-15 01:00:00.000003,27.302,0
CCslash,p4,2016-04-15 01:14:59.999997,27.091,0
CCslash,p4,2016-04-15 01:30:00,26.881,0
CCslash,p4,2016-04-15 01:45:00.000003,26.881,0
CCslash,p4,2016-04-15 01:59:59.999997,26.668,0
CCslash,p4,2016-04-15 02:15:00,26.458,0
CCslash,p4,2016-04-15 02:30:00.000003,26.245,0
CCslash,p4,2016-04-15 02:44:59.999997,26.031,0
CCslash,p4,2016-04-15 03:00:00,25.819,0
CCslash,p4,2016-04-15 03:15:00.000003,25.819,0
CCslash,p4,2016-04-15 03:29:59.999997,25.605,0
CCslash,p4,2016-04-15 03:45:00,25.605,0
CCslash,p4,2016-04-15 04:00:00.000003,25.39,0
CCslash,p4,2016-04-15 04:14:59.999997,25.39,0
CCslash,p4,2016-04-15 04:30:00,25.174,0
CCslash,p4,2016-04-15 04:45:00.000003,24.96,0
CCslash,p4,2016-04-15 04:59:59.999997,24.96,0
CCslash,p4,2016-04-15 05:15:00,24.744,0
CCslash,p4,2016-04-15 05:30:00.000003,24.744,0
CCslash,p4,2016-04-15 05:44:59.999997,24.744,0
CCslash,p4,2016-04-15 06:00:00,24.526,0
CCslash,p4,2016-04-15 06:15:00.000003,24.526,28
CCslash,p4,2016-04-15 06:29:59.999997,24.744,114
CCslash,p4,2016-04-15 06:45:00,25.605,216
CCslash,p4,2016-04-15 07:00:00.000003,26.668,272
CCslash,p4,2016-04-15 07:14:59.999997,28.139,400
CCslash,p4,2016-04-15 07:30:00,30.403,416
CCslash,p4,2016-04-15 07:45:00.000003,33.013,480
CCslash,p4,2016-04-15 07:59:59.999997,36.531,576
CCslash,p4,2016-04-15 08:15:00,41.254,672
CCslash,p4,2016-04-15 08:30:00.000003,43.282,672
CCslash,p4,2016-04-15 08:44:59.999997,44.922,800
CCslash,p4,2016-04-15 09:00:00,53.449,6912
CCslash,p4,2016-04-15 09:15:00.000003,64.825,7936
CCslash,p4,2016-04-15 09:29:59.999997,69.964,8192
CCslash,p4,2016-04-15 09:45:00,74.964,1728
CCslash,p4,2016-04-15 10:00:00.000003,79.326,1920
CCslash,p4,2016-04-15 10:14:59.999997,83.579,12288
CCslash,p4,2016-04-15 10:30:00,86.097,13824
CCslash,p4,2016-04-15 10:45:00.000003,87.186,14336
CCslash,p4,2016-04-15 10:59:59.999997,93.682,15872
CCslash,p4,2016-04-15 11:15:00,100.483,16384
CCslash,p4,2016-04-15 11:30:00.000003,105.786,17408
CCslash,p4,2016-04-15 11:44:59.999997,110.919,18432
CCslash,p4,2016-04-15 12:00:00,112.467,19456
CCslash,p4,2016-04-15 12:15:00.000003,109.396,2048
CCslash,p4,2016-04-15 12:29:59.999997,114.721,19456
CCslash,p4,2016-04-15 12:45:00,115.178,20480
CCslash,p4,2016-04-15 13:00:00.000003,90.495,1280
CCslash,p4,2016-04-15 13:14:59.999997,89.017,15360
CCslash,p4,2016-04-15 13:30:00,92.737,14848
CCslash,p4,2016-04-15 13:45:00.000003,102.29,14336
CCslash,p4,2016-04-15 13:59:59.999997,111.58,19456
CCslash,p4,2016-04-15 14:15:00,114.949,19456
CCslash,p4,2016-04-15 14:30:00.000003,113.814,19456
CCslash,p4,2016-04-15 14:44:59.999997,114.265,18432
CCslash,p4,2016-04-15 15:00:00,110.264,17408
CCslash,p4,2016-04-15 15:15:00.000003,106.624,16384
CCslash,p4,2016-04-15 15:29:59.999997,103.512,16384
CCslash,p4,2016-04-15 15:45:00,102.697,16384
CCslash,p4,2016-04-15 16:00:00.000003,100.683,15360
CCslash,p4,2016-04-15 16:14:59.999997,96.748,14848
CCslash,p4,2016-04-15 16:30:00,93.682,8704
CCslash,p4,2016-04-15 16:45:00.000003,90.495,12800
CCslash,p4,2016-04-15 16:59:59.999997,83.935,11264
CCslash,p4,2016-04-15 17:15:00,79.678,4608
CCslash,p4,2016-04-15 17:30:00.000003,77.749,3840
CCslash,p4,2016-04-15 17:44:59.999997,74.791,7168
CCslash,p4,2016-04-15 18:00:00,68.077,4096
CCslash,p4,2016-04-15 18:15:00.000003,58.303,704
CCslash,p4,2016-04-15 18:29:59.999997,57.785,1536
CCslash,p4,2016-04-15 18:45:00,53.449,512
CCslash,p4,2016-04-15 19:00:00.000003,47.802,304
CCslash,p4,2016-04-15 19:14:59.999997,43.099,192
CCslash,p4,2016-04-15 19:30:00,39.76,97
CCslash,p4,2016-04-15 19:45:00.000003,36.914,20
CCslash,p4,2016-04-15 19:59:59.999997,35.175,0
CCslash,p4,2016-04-15 20:15:00,33.805,0
CCslash,p4,2016-04-15 20:30:00.000003,33.213,0
CCslash,p4,2016-04-15 20:44:59.999997,32.418,0
CCslash,p4,2016-04-15 21:00:00,32.018,0
CCslash,p4,2016-04-15 21:15:00.000003,31.617,0
CCslash,p4,2016-04-15 21:29:59.999997,31.213,0
CCslash,p4,2016-04-15 21:45:00,31.012,0
CCslash,p4,2016-04-15 22:00:00.000003,30.403,0
CCslash,p4,2016-04-15 22:14:59.999997,30.198,0
CCslash,p4,2016-04-15 22:30:00,29.995,0
CCslash,p4,2016-04-15 22:45:00.000003,29.79,0
CCslash,p4,2016-04-15 22:59:59.999997,29.586,0
CCslash,p4,2016-04-15 23:15:00,29.379,0
CCslash,p4,2016-04-15 23:30:00.000003,29.174,0
CCslash,p4,2016-04-15 23:44:59.999997,28.969,0
CCslash,p4,2016-04-16 00:00:00,28.762,0
CCslash,p4,2016-04-16 00:15:00.000003,28.555,0
CCslash,p4,2016-04-16 00:29:59.999997,28.346,0
CCslash,p4,2016-04-16 00:45:00,28.139,0
CCslash,p4,2016-04-16 01:00:00.000003,27.93,0
CCslash,p4,2016-04-16 01:14:59.999997,27.721,0
CCslash,p4,2016-04-16 01:30:00,27.511,0
CCslash,p4,2016-04-16 01:45:00.000003,27.511,0
CCslash,p4,2016-04-16 01:59:59.999997,27.302,0
CCslash,p4,2016-04-16 02:15:00,26.881,0
CCslash,p4,2016-04-16 02:30:00.000003,26.881,0
CCslash,p4,2016-04-16 02:44:59.999997,26.668,0
CCslash,p4,2016-04-16 03:00:00,26.458,0
CCslash,p4,2016-04-16 03:15:00.000003,26.245,0
CCslash,p4,2016-04-16 03:29:59.999997,26.245,0
CCslash,p4,2016-04-16 03:45:00,26.031,0
CCslash,p4,2016-04-16 04:00:00.000003,26.031,0
CCslash,p4,2016-04-16 04:14:59.999997,25.819,0
CCslash,p4,2016-04-16 04:30:00,25.819,0
CCslash,p4,2016-04-16 04:45:00.000003,25.819,0
CCslash,p4,2016-04-16 04:59:59.999997,25.605,0
CCslash,p4,2016-04-16 05:15:00,25.39,0
CCslash,p4,2016-04-16 05:30:00.000003,25.39,0
CCslash,p4,2016-04-16 05:44:59.999997,25.39,0
CCslash,p4,2016-04-16 06:00:00,25.174,1
CCslash,p4,2016-04-16 06:15:00.000003,25.174,35
CCslash,p4,2016-04-16 06:29:59.999997,25.605,122
CCslash,p4,2016-04-16 06:45:00,26.668,216
CCslash,p4,2016-04-16 07:00:00.000003,27.93,272
CCslash,p4,2016-04-16 07:14:59.999997,29.379,400
CCslash,p4,2016-04-16 07:30:00,31.617,432
CCslash,p4,2016-04-16 07:45:00.000003,34.198,496
CCslash,p4,2016-04-16 07:59:59.999997,37.488,576
CCslash,p4,2016-04-16 08:15:00,42.179,608
CCslash,p4,2016-04-16 08:30:00.000003,44.195,704
CCslash,p4,2016-04-16 08:44:59.999997,48.871,2432
CCslash,p4,2016-04-16 09:00:00,55.189,6912
CCslash,p4,2016-04-16 09:15:00.000003,67.392,8192
CCslash,p4,2016-04-16 09:29:59.999997,72.718,2688
CCslash,p4,2016-04-16 09:45:00,75.139,1664
CCslash,p4,2016-04-16 10:00:00.000003,79.853,5632
CCslash,p4,2016-04-16 10:14:59.999997,84.654,12800
CCslash,p4,2016-04-16 10:30:00,87.733,13824
CCslash,p4,2016-04-16 10:45:00.000003,87.186,14336
CCNslash,p5,2016-03-26 12:00:00,86.641,15360
CCNslash,p5,2016-03-26 12:15:00.000003,87.368,15360
CCNslash,p5,2016-03-26 12:29:59.999997,88.65,15360
CCNslash,p5,2016-03-26 12:45:00,90.309,15360
CCNslash,p5,2016-03-26 13:00:00.000003,89.017,15872
CCNslash,p5,2016-03-26 13:14:59.999997,89.2,15872
CCNslash,p5,2016-03-26 13:30:00,90.124,15360
CCNslash,p5,2016-03-26 13:45:00.000003,88.833,15360
CCNslash,p5,2016-03-26 13:59:59.999997,87.915,14848
CCNslash,p5,2016-03-26 14:15:00,89.384,14336
CCNslash,p5,2016-03-26 14:30:00.000003,87.915,13824
CCNslash,p5,2016-03-26 14:44:59.999997,86.823,13824
CCNslash,p5,2016-03-26 15:00:00,86.641,13312
CCNslash,p5,2016-03-26 15:15:00.000003,85.374,12800
CCNslash,p5,2016-03-26 15:29:59.999997,85.194,11776
CCNslash,p5,2016-03-26 15:45:00,84.474,11264
CCNslash,p5,2016-03-26 16:00:00.000003,83.579,10240
CCNslash,p5,2016-03-26 16:14:59.999997,81.442,9728
CCNslash,p5,2016-03-26 16:30:00,80.911,8704
CCNslash,p5,2016-03-26 16:45:00.000003,79.678,7680
CCNslash,p5,2016-03-26 16:59:59.999997,78.274,6400
CCNslash,p5,2016-03-26 17:15:00,74.446,4608
CCNslash,p5,2016-03-26 17:30:00.000003,70.824,3328
CCNslash,p5,2016-03-26 17:44:59.999997,58.131,1152
CCNslash,p5,2016-03-26 18:00:00,58.303,2560
CCNslash,p5,2016-03-26 18:15:00.000003,53.798,1472
CCNslash,p5,2016-03-26 18:29:59.999997,50.995,480
CCNslash,p5,2016-03-26 18:45:00,49.404,288
CCNslash,p5,2016-03-26 19:00:00.000003,48.517,88
CCNslash,p5,2016-03-26 19:14:59.999997,47.982,16
CCNslash,p5,2016-03-26 19:30:00,47.266,8
CCNslash,p5,2016-03-26 19:45:00.000003,47.446,0
CCNslash,p5,2016-03-26 19:59:59.999997,47.266,0
CCNslash,p5,2016-03-26 20:15:00,47.266,0
CCNslash,p5,2016-03-26 20:30:00.000003,47.088,0
CCNslash,p5,2016-03-26 20:44:59.999997,46.728,0
CCNslash,p5,2016-03-26 21:00:00,46.369,0
CCNslash,p5,2016-03-26 21:15:00.000003,46.008,0
CCNslash,p5,2016-03-26 21:29:59.999997,46.008,0
CCNslash,p5,2016-03-26 21:45:00,46.008,0
CCNslash,p5,2016-03-26 22:00:00.000003,46.369,0
CCNslash,p5,2016-03-26 22:14:59.999997,46.008,0
CCNslash,p5,2016-03-26 22:30:00,45.828,0
CCNslash,p5,2016-03-26 22:45:00.000003,45.648,0
CCNslash,p5,2016-03-26 22:59:59.999997,44.922,0
CCNslash,p5,2016-03-26 23:15:00,45.104,0
CCNslash,p5,2016-03-26 23:30:00.000003,44.922,0
CCNslash,p5,2016-03-26 23:44:59.999997,44.742,0
CCNslash,p5,2016-03-27 00:00:00,44.379,0
CCNslash,p5,2016-03-27 00:15:00.000003,44.742,0
CCNslash,p5,2016-03-27 00:29:59.999997,44.379,0
CCNslash,p5,2016-03-27 00:45:00,44.195,0
CCNslash,p5,2016-03-27 01:00:00.000003,45.466,0
CCNslash,p5,2016-03-27 01:14:59.999997,46.369,0
CCNslash,p5,2016-03-27 01:30:00,45.466,0
CCNslash,p5,2016-03-27 01:45:00.000003,44.742,0
CCNslash,p5,2016-03-27 01:59:59.999997,44.742,0
CCNslash,p5,2016-03-27 02:15:00,45.104,0
CCNslash,p5,2016-03-27 02:30:00.000003,42.548,0
CCNslash,p5,2016-03-27 02:44:59.999997,42.179,0
CCNslash,p5,2016-03-27 03:00:00,42.915,0
CCNslash,p5,2016-03-27 03:15:00.000003,42.179,0
CCNslash,p5,2016-03-27 03:29:59.999997,41.994,0
CCNslash,p5,2016-03-27 03:45:00,44.379,0
CCNslash,p5,2016-03-27 04:00:00.000003,44.922,0
CCNslash,p5,2016-03-27 04:14:59.999997,43.648,0
CCNslash,p5,2016-03-27 04:30:00,43.831,0
CCNslash,p5,2016-03-27 04:45:00.000003,44.195,0
CCNslash,p5,2016-03-27 04:59:59.999997,44.379,0
CCNslash,p5,2016-03-27 05:15:00,44.56,0
CCNslash,p5,2016-03-27 05:30:00.000003,44.922,0
CCNslash,p5,2016-03-27 05:44:59.999997,45.286,0
CCNslash,p5,2016-03-27 06:00:00,45.104,0
CCNslash,p5,2016-03-27 06:15:00.000003,45.466,0
CCNslash,p5,2016-03-27 06:29:59.999997,45.828,0
CCNslash,p5,2016-03-27 06:45:00,45.648,49
CCNslash,p5,2016-03-27 07:00:00.000003,45.466,98
CCNslash,p5,2016-03-27 07:14:59.999997,45.466,272
CCNslash,p5,2016-03-27 07:30:00,46.548,368
CCNslash,p5,2016-03-27 07:45:00.000003,47.624,496
CCNslash,p5,2016-03-27 07:59:59.999997,49.05,768
CCNslash,p5,2016-03-27 08:15:00,50.643,1664
